OBJECTID,pointid,grid_code,PR_mean,ETP_mean,Balance_me,stress_probability
389,389,1.0000000,146.4572449,1065.9448242,-919.4875488,1.0000000
390,390,1.0000000,109.2983093,1198.8186035,-1089.5202637,1.0000000
391,391,1.0000000,100.0281219,1240.6247559,-1140.5965576,1.0000000
392,392,1.0000000,90.5910873,1286.1259766,-1195.5349121,1.0000000
393,393,1.0000000,82.6463928,1334.4239502,-1251.7774658,1.0000000
394,394,1.0000000,77.0753708,1362.7111816,-1285.6358643,1.0000000
395,395,1.0000000,75.4967651,1362.8996582,-1287.4028320,1.0000000
396,396,1.0000000,83.8047791,1322.4458008,-1238.6409912,1.0000000
397,397,1.0000000,100.2045593,1238.4725342,-1138.2679443,1.0000000
398,398,1.0000000,99.6334229,1232.5407715,-1132.9074707,1.0000000
399,399,1.0000000,67.7528305,1355.5010986,-1287.7482910,1.0000000
400,400,1.0000000,51.2169762,1422.5494385,-1371.3323975,1.0000000
401,401,1.0000000,50.4675026,1437.4897461,-1387.0222168,1.0000000
402,402,1.0000000,49.6338043,1442.7100830,-1393.0762939,1.0000000
403,403,1.0000000,52.6534729,1439.5236816,-1386.8702393,1.0000000
404,404,1.0000000,53.5692596,1421.8298340,-1368.2606201,1.0000000
405,405,1.0000000,55.4866638,1432.3005371,-1376.8139648,1.0000000
406,406,1.0000000,59.7157631,1444.6428223,-1384.9271240,1.0000000
407,407,1.0000000,60.8717995,1472.0684814,-1411.1967773,1.0000000
408,408,1.0000000,61.2409973,1572.2545166,-1511.0135498,1.0000000
409,409,1.0000000,62.1120338,1730.2767334,-1668.1646729,1.0000000
410,410,1.0000000,63.9722061,1835.0745850,-1771.1022949,1.0000000
411,411,1.0000000,66.1862183,1877.5482178,-1811.3620605,1.0000000
412,412,1.0000000,67.4374619,1892.0256348,-1824.5881348,1.0000000
413,413,1.0000000,67.8261719,1917.5541992,-1849.7280273,1.0000000
414,414,1.0000000,68.9179153,1945.6727295,-1876.7547607,1.0000000
415,415,1.0000000,70.5928116,1965.4554443,-1894.8626709,1.0000000
416,416,1.0000000,72.2835236,1960.2031250,-1887.9195557,1.0000000
417,417,1.0000000,246.8609467,779.6765137,-532.8156128,1.0000000
418,418,1.0000000,268.2096863,805.0213013,-536.8116455,1.0000000
419,419,1.0000000,264.9571533,830.9138794,-565.9566650,1.0000000
420,420,1.0000000,269.3927002,837.1312866,-567.7385864,1.0000000
421,421,1.0000000,271.6461792,843.3647461,-571.7185669,1.0000000
422,422,1.0000000,286.0360107,848.6725464,-562.6365356,1.0000000
423,423,1.0000000,276.8034363,860.0295410,-583.2260742,1.0000000
424,424,1.0000000,280.4988098,850.3692017,-569.8703613,1.0000000
425,425,1.0000000,278.7985535,861.6280518,-582.8294678,1.0000000
426,426,1.0000000,280.4616699,856.0913696,-575.6296997,1.0000000
427,427,1.0000000,287.1879578,826.0500488,-538.8621216,1.0000000
428,428,1.0000000,295.5737305,796.1051025,-500.5313721,1.0000000
429,429,1.0000000,326.1531677,744.5117188,-418.3585205,1.0000000
430,430,0.9692310,347.8961792,702.7178345,-354.8216248,0.9692308
431,431,0.9692310,331.8115845,695.6684570,-363.8568726,0.9692308
432,432,0.9846150,324.2899475,691.5662231,-367.2762756,0.9846154
433,433,0.9846150,325.6824646,684.1137695,-358.4313049,0.9846154
434,434,0.9538460,334.3012390,675.2324219,-340.9311523,0.9538462
435,435,0.9538460,344.1311951,669.3811646,-325.2499390,0.9538462
436,436,0.9692310,324.4882202,678.2819214,-353.7937012,0.9692308
437,437,1.0000000,297.0836487,711.8445435,-414.7608948,1.0000000
438,438,1.0000000,227.7653656,841.0899658,-613.3245850,1.0000000
439,439,1.0000000,164.6961212,1021.4258423,-856.7297363,1.0000000
440,440,1.0000000,124.8652802,1140.4315186,-1015.5662842,1.0000000
441,441,1.0000000,109.5829773,1187.0758057,-1077.4927979,1.0000000
442,442,1.0000000,99.2440033,1225.1577148,-1125.9136963,1.0000000
443,443,1.0000000,90.2298126,1262.4284668,-1172.1986084,1.0000000
444,444,1.0000000,84.5288315,1285.5297852,-1201.0009766,1.0000000
445,445,1.0000000,81.6983032,1298.9733887,-1217.2750244,1.0000000
446,446,1.0000000,83.4462967,1282.1951904,-1198.7489014,1.0000000
447,447,1.0000000,88.3881226,1253.4614258,-1165.0733643,1.0000000
448,448,1.0000000,91.6840591,1247.2056885,-1155.5217285,1.0000000
449,449,1.0000000,63.8147240,1328.5893555,-1264.7745361,1.0000000
450,450,1.0000000,51.4057388,1365.8111572,-1314.4053955,1.0000000
451,451,1.0000000,51.7781868,1382.0433350,-1330.2651367,1.0000000
452,452,1.0000000,51.4768410,1388.7861328,-1337.3092041,1.0000000
453,453,1.0000000,53.3862724,1403.2838135,-1349.8975830,1.0000000
454,454,1.0000000,53.6234169,1423.5115967,-1369.8881836,1.0000000
455,455,1.0000000,56.7734108,1432.2446289,-1375.4711914,1.0000000
456,456,1.0000000,60.0039711,1439.0086670,-1379.0047607,1.0000000
457,457,1.0000000,60.4148178,1452.9593506,-1392.5445557,1.0000000
458,458,1.0000000,60.4269104,1567.7901611,-1507.3632812,1.0000000
459,459,1.0000000,60.7832260,1740.1937256,-1679.4105225,1.0000000
460,460,1.0000000,62.8525391,1823.4488525,-1760.5963135,1.0000000
461,461,1.0000000,65.2955246,1872.1732178,-1806.8776855,1.0000000
462,462,1.0000000,66.3469162,1894.6850586,-1828.3381348,1.0000000
463,463,1.0000000,66.9112549,1919.7916260,-1852.8803711,1.0000000
464,464,1.0000000,68.5502777,1938.0750732,-1869.5247803,1.0000000
465,465,1.0000000,69.1747894,1950.0179443,-1880.8431396,1.0000000
466,466,1.0000000,72.0723038,1939.7327881,-1867.6605225,1.0000000
467,467,1.0000000,73.2849808,1901.7276611,-1828.4427490,1.0000000
468,468,1.0000000,75.4569550,1863.4785156,-1788.0216064,1.0000000
469,469,1.0000000,252.6905060,803.9049072,-551.2143555,1.0000000
470,470,1.0000000,246.7906799,835.4093628,-588.6186523,1.0000000
471,471,1.0000000,257.4598999,841.2568359,-583.7969360,1.0000000
472,472,1.0000000,275.6000366,835.4607544,-559.8607178,1.0000000
473,473,1.0000000,265.5126648,855.0806274,-589.5679932,1.0000000
474,474,1.0000000,265.4198303,860.6625366,-595.2427368,1.0000000
475,475,1.0000000,276.7658691,855.7212524,-578.9553833,1.0000000
476,476,1.0000000,272.9193115,869.4427490,-596.5234985,1.0000000
477,477,1.0000000,275.4458008,861.8748779,-586.4291382,1.0000000
478,478,1.0000000,277.2040710,842.1970825,-564.9929810,1.0000000
479,479,1.0000000,282.7723999,816.6196289,-533.8472290,1.0000000
480,480,1.0000000,313.8563843,761.0017090,-447.1453247,1.0000000
481,481,0.9692310,332.6600647,721.2651978,-388.6051025,0.9692308
482,482,0.9692310,336.3655701,700.1495972,-363.7840271,0.9692308
483,483,0.9692310,328.3078613,693.3709106,-365.0630493,0.9692308
484,484,0.9538460,338.7375183,680.1884766,-341.4509277,0.9538462
485,485,0.9538460,342.0060730,670.3032837,-328.2971802,0.9538462
486,486,0.9384620,350.7102356,663.3417969,-312.6315918,0.9384615
487,487,0.9384620,346.7294312,665.3853149,-318.6559143,0.9384615
488,488,0.9692310,333.0479736,678.9378662,-345.8898926,0.9692308
489,489,1.0000000,274.2221375,755.6122437,-481.3900757,1.0000000
490,490,1.0000000,193.7999420,929.9351196,-736.1351929,1.0000000
491,491,1.0000000,145.3562775,1060.6514893,-915.2952271,1.0000000
492,492,1.0000000,122.4970779,1112.7003174,-990.2032471,1.0000000
493,493,1.0000000,109.1827927,1144.2634277,-1035.0805664,1.0000000
494,494,1.0000000,100.3878326,1178.0786133,-1077.6907959,1.0000000
495,495,1.0000000,92.7740707,1211.0935059,-1118.3194580,1.0000000
496,496,1.0000000,84.4960480,1237.3281250,-1152.8320312,1.0000000
497,497,1.0000000,86.0637894,1222.0166016,-1135.9528809,1.0000000
498,498,1.0000000,100.5023117,1194.5972900,-1094.0949707,1.0000000
499,499,1.0000000,83.5329056,1248.5750732,-1165.0422363,1.0000000
500,500,1.0000000,59.2715111,1313.0914307,-1253.8199463,1.0000000
501,501,1.0000000,52.2815323,1328.8696289,-1276.5881348,1.0000000
502,502,1.0000000,52.5501289,1356.2086182,-1303.6584473,1.0000000
503,503,1.0000000,53.7361717,1365.3924561,-1311.6562500,1.0000000
504,504,1.0000000,53.7093163,1375.8168945,-1322.1075439,1.0000000
505,505,1.0000000,53.7795258,1405.6795654,-1351.9000244,1.0000000
506,506,1.0000000,56.5137100,1419.0413818,-1362.5277100,1.0000000
507,507,1.0000000,58.6908951,1428.4727783,-1369.7818604,1.0000000
508,508,1.0000000,60.2044868,1460.4359131,-1400.2314453,1.0000000
509,509,1.0000000,59.0104141,1600.8894043,-1541.8790283,1.0000000
510,510,1.0000000,60.5162659,1758.1373291,-1697.6209717,1.0000000
511,511,1.0000000,61.8342896,1821.0516357,-1759.2172852,1.0000000
512,512,1.0000000,63.1770134,1862.4250488,-1799.2479248,1.0000000
513,513,1.0000000,64.5089340,1891.0048828,-1826.4959717,1.0000000
514,514,1.0000000,66.0049744,1919.1597900,-1853.1549072,1.0000000
515,515,1.0000000,67.1682129,1940.1867676,-1873.0185547,1.0000000
516,516,1.0000000,67.2523499,1946.0270996,-1878.7747803,1.0000000
517,517,1.0000000,69.0866928,1929.6699219,-1860.5832520,1.0000000
518,518,1.0000000,72.2842255,1893.7669678,-1821.4826660,1.0000000
519,519,1.0000000,74.9324722,1860.3918457,-1785.4593506,1.0000000
520,520,1.0000000,76.0121918,1786.8045654,-1710.7923584,1.0000000
521,521,1.0000000,80.3338623,1707.6649170,-1627.3310547,1.0000000
522,522,1.0000000,82.9846191,1684.8747559,-1601.8901367,1.0000000
523,523,1.0000000,248.2232513,800.5452271,-552.3220215,1.0000000
524,524,1.0000000,246.7674103,825.3085327,-578.5411377,1.0000000
525,525,1.0000000,259.3717346,831.0420532,-571.6703491,1.0000000
526,526,1.0000000,286.8595276,823.4066162,-536.5470581,1.0000000
527,527,1.0000000,272.7190247,848.3575439,-575.6385498,1.0000000
528,528,1.0000000,265.9542236,865.9522095,-599.9979858,1.0000000
529,529,1.0000000,263.9077454,866.7600098,-602.8522339,1.0000000
530,530,1.0000000,267.1881104,863.5873413,-596.3991699,1.0000000
531,531,1.0000000,267.4868774,861.2892456,-593.8023682,1.0000000
532,532,1.0000000,263.7457581,862.6578369,-598.9120483,1.0000000
533,533,1.0000000,290.4650269,802.4660645,-512.0010376,1.0000000
534,534,1.0000000,298.6473999,774.6825562,-476.0351562,1.0000000
535,535,1.0000000,312.9349670,744.9976196,-432.0626221,1.0000000
536,536,0.9846150,327.4346008,715.6714478,-388.2368164,0.9846154
537,537,0.9692310,329.7611694,697.5231934,-367.7619934,0.9692308
538,538,0.9692310,340.9701538,680.6270752,-339.6569214,0.9692308
539,539,0.9538460,348.1117554,668.9518433,-320.8401184,0.9538462
540,540,0.9384620,357.2135010,659.2418823,-302.0283508,0.9384615
541,541,0.9384620,357.3264771,658.1007690,-300.7742615,0.9384615
542,542,0.9384620,347.7546997,666.7081909,-318.9534607,0.9384615
543,543,0.9846150,305.5220947,703.1824341,-397.6603088,0.9846154
544,544,1.0000000,214.8541870,853.2846680,-638.4304810,1.0000000
545,545,1.0000000,167.1218567,999.0606079,-831.9387817,1.0000000
546,546,1.0000000,137.0280151,1057.0004883,-919.9724731,1.0000000
547,547,1.0000000,120.9793625,1086.9569092,-965.9774780,1.0000000
548,548,1.0000000,111.2294083,1107.6427002,-996.4133301,1.0000000
549,549,1.0000000,100.2849884,1142.0146484,-1041.7296143,1.0000000
550,550,1.0000000,91.7931519,1178.1755371,-1086.3823242,1.0000000
551,551,1.0000000,89.7892609,1188.4062500,-1098.6169434,1.0000000
552,552,1.0000000,101.9373474,1169.8208008,-1067.8834229,1.0000000
553,553,1.0000000,85.2584839,1221.3376465,-1136.0792236,1.0000000
554,554,1.0000000,61.2084351,1287.8948975,-1226.6864014,1.0000000
555,555,1.0000000,54.5489197,1306.0227051,-1251.4738770,1.0000000
556,556,1.0000000,52.7769318,1334.8004150,-1282.0235596,1.0000000
557,557,1.0000000,53.8033409,1341.4924316,-1287.6890869,1.0000000
558,558,1.0000000,53.8348656,1355.0812988,-1301.2464600,1.0000000
559,559,1.0000000,54.7046051,1377.7376709,-1323.0330811,1.0000000
560,560,1.0000000,56.0385551,1403.5999756,-1347.5614014,1.0000000
561,561,1.0000000,57.9873009,1428.2037354,-1370.2164307,1.0000000
562,562,1.0000000,57.7619476,1470.7587891,-1412.9968262,1.0000000
563,563,1.0000000,58.9098854,1613.8314209,-1554.9215088,1.0000000
564,564,1.0000000,60.1357765,1751.2014160,-1691.0655518,1.0000000
565,565,1.0000000,60.6616592,1812.6268311,-1751.9652100,1.0000000
566,566,1.0000000,60.9978371,1848.0747070,-1787.0767822,1.0000000
567,567,1.0000000,62.5228310,1871.5861816,-1809.0633545,1.0000000
568,568,1.0000000,65.0521469,1899.8742676,-1834.8221436,1.0000000
569,569,1.0000000,66.3868942,1923.1500244,-1856.7631836,1.0000000
570,570,1.0000000,66.4470367,1929.7513428,-1863.3043213,1.0000000
571,571,1.0000000,67.9115677,1924.6387939,-1856.7271729,1.0000000
572,572,1.0000000,69.6590881,1895.7585449,-1826.0994873,1.0000000
573,573,1.0000000,72.3400421,1855.8400879,-1783.5001221,1.0000000
574,574,1.0000000,75.1114655,1782.0117188,-1706.9002686,1.0000000
575,575,1.0000000,79.0993881,1705.6119385,-1626.5125732,1.0000000
576,576,1.0000000,82.4531555,1667.7043457,-1585.2512207,1.0000000
577,577,1.0000000,85.3556519,1655.6209717,-1570.2652588,1.0000000
578,578,1.0000000,254.5920868,798.8895874,-544.2974854,1.0000000
579,579,1.0000000,262.4521790,818.0675049,-555.6152954,1.0000000
580,580,1.0000000,271.2958069,824.1324463,-552.8366699,1.0000000
581,581,1.0000000,281.6784973,824.7411499,-543.0626831,1.0000000
582,582,1.0000000,266.3180237,848.6308594,-582.3128052,1.0000000
583,583,1.0000000,271.6471558,848.4313965,-576.7842407,1.0000000
584,584,1.0000000,294.5126648,810.2607422,-515.7480469,1.0000000
585,585,1.0000000,296.1913757,800.5239258,-504.3325500,1.0000000
586,586,1.0000000,278.1464844,821.7261963,-543.5797119,1.0000000
587,587,1.0000000,264.6640015,847.8286133,-583.1646118,1.0000000
588,588,1.0000000,285.7711487,803.5148926,-517.7437744,1.0000000
589,589,1.0000000,293.9094238,778.8785400,-484.9691162,1.0000000
590,590,1.0000000,302.2769470,757.8325806,-455.5556335,1.0000000
591,591,1.0000000,312.3371582,734.2938232,-421.9566956,1.0000000
592,592,0.9846150,323.6549377,711.7130127,-388.0581055,0.9846154
593,593,0.9692310,328.9719238,693.3938599,-364.4219360,0.9692308
594,594,0.9692310,326.5440979,682.2409058,-355.6968384,0.9692308
595,595,0.9538460,346.4135742,664.0854492,-317.6719055,0.9538462
596,596,0.9384620,352.1988525,657.5712280,-305.3723450,0.9384615
597,597,0.9538460,343.1028442,665.5112915,-322.4084473,0.9538462
598,598,0.9692310,314.0011597,687.5452271,-373.5440369,0.9692308
599,599,1.0000000,243.9479523,793.3641968,-549.4161987,1.0000000
600,600,1.0000000,183.6871185,955.3956909,-771.7085571,1.0000000
601,601,1.0000000,152.7811584,1014.5346069,-861.7534180,1.0000000
602,602,1.0000000,135.8726196,1044.0593262,-908.1866455,1.0000000
603,603,1.0000000,123.7303162,1060.6037598,-936.8734741,1.0000000
604,604,1.0000000,111.7935486,1083.9487305,-972.1551514,1.0000000
605,605,1.0000000,100.0866241,1123.7559814,-1023.6693115,1.0000000
606,606,1.0000000,91.8891144,1170.4233398,-1078.5341797,1.0000000
607,607,1.0000000,88.1460114,1194.4461670,-1106.3001709,1.0000000
608,608,1.0000000,79.7059402,1222.1099854,-1142.4040527,1.0000000
609,609,1.0000000,68.6528549,1251.3765869,-1182.7237549,1.0000000
610,610,1.0000000,58.3510246,1278.9177246,-1220.5666504,1.0000000
611,611,1.0000000,56.3094482,1306.1950684,-1249.8856201,1.0000000
612,612,1.0000000,56.0683403,1306.9997559,-1250.9313965,1.0000000
613,613,1.0000000,55.4229279,1314.4539795,-1259.0310059,1.0000000
614,614,1.0000000,56.1406746,1346.0668945,-1289.9261475,1.0000000
615,615,1.0000000,56.4646797,1387.4759521,-1331.0112305,1.0000000
616,616,1.0000000,55.8585396,1432.7147217,-1376.8562012,1.0000000
617,617,1.0000000,56.0754051,1487.1971436,-1431.1217041,1.0000000
618,618,1.0000000,57.4837379,1625.3372803,-1567.8536377,1.0000000
619,619,1.0000000,58.6454315,1746.6025391,-1687.9571533,1.0000000
620,620,1.0000000,59.4915619,1801.4759521,-1741.9843750,1.0000000
621,621,1.0000000,59.8193398,1831.9553223,-1772.1359863,1.0000000
622,622,1.0000000,60.4645348,1855.6999512,-1795.2354736,1.0000000
623,623,1.0000000,63.0932350,1882.3314209,-1819.2381592,1.0000000
624,624,1.0000000,64.0498581,1903.2100830,-1839.1601562,1.0000000
625,625,1.0000000,64.7837524,1915.4746094,-1850.6907959,1.0000000
626,626,1.0000000,66.7539978,1924.5493164,-1857.7952881,1.0000000
627,627,1.0000000,68.2502365,1912.5001221,-1844.2500000,1.0000000
628,628,1.0000000,71.1739502,1867.6295166,-1796.4555664,1.0000000
629,629,1.0000000,74.7604294,1779.2185059,-1704.4580078,1.0000000
630,630,1.0000000,77.3891144,1703.5510254,-1626.1618652,1.0000000
631,631,1.0000000,80.7630997,1658.5576172,-1577.7945557,1.0000000
632,632,1.0000000,84.4797287,1654.4962158,-1570.0164795,1.0000000
633,633,1.0000000,87.7500534,1681.5694580,-1593.8194580,1.0000000
634,634,1.0000000,91.0168152,1671.3074951,-1580.2906494,1.0000000
635,635,1.0000000,260.3591309,802.0465088,-541.6873779,1.0000000
636,636,1.0000000,269.8839722,806.9442139,-537.0602417,1.0000000
637,637,1.0000000,274.2680054,813.7124634,-539.4444580,1.0000000
638,638,1.0000000,271.6399231,829.2127075,-557.5727539,1.0000000
639,639,1.0000000,269.5958862,840.3529053,-570.7570190,1.0000000
640,640,1.0000000,277.9664307,835.7781372,-557.8117065,1.0000000
641,641,1.0000000,280.1854553,820.8199463,-540.6344604,1.0000000
642,642,1.0000000,300.7376404,784.7154541,-483.9777832,1.0000000
643,643,1.0000000,293.1759644,787.3720093,-494.1960754,1.0000000
644,644,1.0000000,273.1001892,816.6296997,-543.5294800,1.0000000
645,645,1.0000000,270.0791626,824.6809692,-554.6018066,1.0000000
646,646,1.0000000,278.7757874,806.6392212,-527.8634644,1.0000000
647,647,1.0000000,287.4683838,780.6116333,-493.1432190,1.0000000
648,648,1.0000000,296.5800171,754.8854980,-458.3054810,1.0000000
649,649,1.0000000,305.1901245,739.9868164,-434.7966919,1.0000000
650,650,0.9846150,315.9931335,713.8583984,-397.8652649,0.9846154
651,651,0.9846150,315.8482056,693.7021484,-377.8539429,0.9846154
652,652,0.9538460,341.0928955,667.2471924,-326.1542969,0.9538462
653,653,0.9384620,353.5485840,655.3575439,-301.8089905,0.9384615
654,654,0.9538460,337.6464844,664.5892334,-326.9427185,0.9538462
655,655,0.9692310,319.8307495,680.5125732,-360.6818237,0.9692308
656,656,1.0000000,266.3402100,758.9782715,-492.6380920,1.0000000
657,657,1.0000000,195.3059845,916.9389648,-721.6329956,1.0000000
658,658,1.0000000,169.6352692,975.9978638,-806.3626099,1.0000000
659,659,1.0000000,151.5178680,1002.8220825,-851.3041992,1.0000000
660,660,1.0000000,139.6846619,1019.8666382,-880.1819458,1.0000000
661,661,1.0000000,124.9657059,1039.4880371,-914.5223389,1.0000000
662,662,1.0000000,110.4751816,1078.1976318,-967.7224121,1.0000000
663,663,1.0000000,97.2756042,1131.9924316,-1034.7167969,1.0000000
664,664,1.0000000,86.9669952,1179.1499023,-1092.1828613,1.0000000
665,665,1.0000000,81.5543518,1198.2652588,-1116.7109375,1.0000000
666,666,1.0000000,93.2818832,1169.1121826,-1075.8303223,1.0000000
667,667,1.0000000,63.9837151,1232.7877197,-1168.8039551,1.0000000
668,668,1.0000000,59.9729385,1263.8178711,-1203.8449707,1.0000000
669,669,1.0000000,57.2733955,1278.9698486,-1221.6964111,1.0000000
670,670,1.0000000,55.8640747,1322.9201660,-1267.0560303,1.0000000
671,671,1.0000000,56.1536980,1381.2370605,-1325.0833740,1.0000000
672,672,1.0000000,56.4108887,1416.9080811,-1360.4971924,1.0000000
673,673,1.0000000,55.7482834,1447.6136475,-1391.8653564,1.0000000
674,674,1.0000000,56.1028366,1516.6721191,-1460.5693359,1.0000000
675,675,1.0000000,57.2589035,1644.8599854,-1587.6010742,1.0000000
676,676,1.0000000,57.4476624,1745.1334229,-1687.6857910,1.0000000
677,677,1.0000000,58.6437569,1791.9473877,-1733.3035889,1.0000000
678,678,1.0000000,59.4768295,1816.1943359,-1756.7175293,1.0000000
679,679,1.0000000,60.1809692,1841.4956055,-1781.3146973,1.0000000
